time,24 ,,26 ,,61 ,,71 ,,43 ,,55 ,,64 ,,68 ,,70 ,,80 ,,75 ,,76 ,,48 ,,1007 ,,1008 ,,1009 ,,1010 ,,1011 ,,1012 ,,1013 ,,1014 ,,1015 ,,1016 ,,1017 ,,1019 ,,1020 ,,1021 ,,1022 ,,1023 ,,1024 ,,1025 ,,1026 ,,1027 ,,1028 ,,1029 ,,1030 ,,1031 ,,1032 ,,1033 ,,1052 ,,1035 ,,1036 ,,1037 ,,1038 ,,1039 ,,1041 ,,1042 ,,1043 ,,1044 ,,1045 ,,1046 ,,1047 ,,1048 ,,1049 ,,1050 ,,1051 ,,1034 ,,1053 ,,1054 ,,1055 ,,1056 ,,1057 ,,1058 ,,1059 ,,1060 ,,1061 ,,1062 ,,1063 ,,1064 ,,1065 ,,1067 ,,1068 ,,1073 ,,1084 ,,1097 ,,1098 ,,1099 ,,1101 ,,1102 ,,1103 ,,1104 ,,1106 ,,1111 ,,1112 ,,1113 ,,1114 ,,1119 ,,1121 ,,1123 ,,1128 ,,1144 ,,1071 ,,1072 ,,1078 ,,1079 ,,1082 ,,1083 ,,1091 ,,1094 ,,1096 ,,1100 ,,1108 ,,1109 ,,1110 ,,1116 ,,1122 ,,1125 ,,1126 ,,1117 ,,1124 ,,1066 ,,1069 ,,1070 ,,1074 ,,1075 ,,1076 ,,1080 ,,1081 ,,1085 ,,1086 ,,1088 ,,1089 ,,1090 ,,1092 ,,1093 ,,1095 ,,1107 ,,1115 ,,1132 ,,1120 ,,1129 ,,1131 ,,1134 ,,1135 ,,1140 ,,1141 ,,1148 ,,1155 ,,1156 ,,1159 ,,1162 ,,1165 ,,1166 ,,1169 ,,1171 ,,1178 ,,1133 ,,1139 ,,1145 ,,1150 ,,1161 ,,1163 ,,1164 ,,1167 ,,1168 ,,1170 ,,1172 ,,1174 ,,1180 ,,1182 ,,1177 ,,1149 ,,1153 ,,1151 ,,1160 ,,1190 ,,1173 ,,1179 ,,1181 ,,1185 ,,1183 ,,1136 ,,1176 ,,1127 ,,1137 ,,1142 ,,1146 ,,1147 ,,1152 ,,1175 ,,1184 ,,1186 ,,1193 ,,1194 ,,1195 ,,1196 ,,1138 ,,1143 ,,1192 ,,1200 ,,1201 ,,1202 ,,1205 ,,1216 ,,1224 ,,1225 ,,1228 ,,1230 ,,1234 ,,1236 ,,1237 ,,1239 ,,1240 ,,1241 ,,1244 ,,1269 ,,1154 ,,1197 ,,1198 ,,1199 ,,1203 ,,1204 ,,1206 ,,1208 ,,1209 ,,1210 ,,1211 ,,1218 ,,1219 ,,1231 ,,1232 ,,1233 ,,1245 ,,1254 ,,1271 ,,1105 ,,1187 ,,1188 ,,1189 ,,1191 ,,1212 ,,1214 ,,1215 ,,1217 ,,1221 ,,1222 ,,1226 ,,1227 ,,1229 ,,1235 ,,1238 ,,1243 ,,1246 ,,1247 ,,1270 ,,1279 ,,1301 ,,1306 ,,1313 ,,1317 ,,1262 ,,1273 ,,1276 ,,1277 ,,1281 ,,1287 ,,1288 ,,1295 ,,1300 ,,1302 ,,1304 ,,1305 ,,1310 ,,1319 ,,1207 ,,1258 ,,1264 ,,1266 ,,1267 ,,1272 ,,1274 ,,1280 ,,1283 ,,1284 ,,1289 ,,1290 ,,1291 ,,1292 ,,1297 ,,1303 ,,1307 ,,1312 ,,1255 ,,1213 ,,1256 ,,1257 ,,1259 ,,1260 ,,1263 ,,1265 ,,1275 ,,1278 ,,1282 ,,1285 ,,1293 ,,1296 ,,1298 ,,1309 ,,1316 ,,1318 ,,1286 ,,1299 ,,1308 ,,1329 ,,1338 ,,1339 ,,1341 ,,1350 ,,1352 ,,1353 ,,1362 ,,1367 ,,1368 ,,1369 ,,1371 ,,1372 ,,1373 ,,1374 ,,1375 ,,1377 ,,1378 ,,1379 ,,1390 ,,1294 ,,1322 ,,1323 ,,1325 ,,1327 ,,1334 ,,1336 ,,1342 ,,1344 ,,1346 ,,1348 ,,1354 ,,1355 ,,1356 ,,1357 ,,1358 ,,1361 ,,1363 ,,1366 ,,1376 ,,1261 ,,1320 ,,1321 ,,1324 ,,1326 ,,1328 ,,1330 ,,1331 ,,1332 ,,1333 ,,1335 ,,1337 ,,1340 ,,1343 ,,1345 ,,1347 ,,1349 ,,1360 ,,1364 ,,1365 ,,1441 ,,1442 ,,1443 ,,1444 ,,1445 ,,1446 ,,1448 ,,1449 ,,1450 ,,1451 ,,1452 ,,1453 ,,1454 ,,1455 ,,1456 ,,1457 ,,1458 ,,1460 ,,1392 ,,1393 ,,1394 ,,1395 ,,1396 ,,1397 ,,1399 ,,1401 ,,1402 ,,1404 ,,1406 ,,1408 ,,1413 ,,1414 ,,1415 ,,1416 ,,1417 ,,1419 ,,1420 ,,1422 ,,1351 ,,1370 ,,1398 ,,1400 ,,1403 ,,1405 ,,1407 ,,1409 ,,1410 ,,1411 ,,1412 ,,1418 ,,1421 ,,1423 ,,1433 ,,1434 ,,1436 ,,1437 ,,1438 ,,1439 ,,1461 ,,1465 ,,1466 ,,1467 ,,1468 ,,1471 ,,1472 ,,1473 ,,1474 ,,1475 ,,1479 ,,1480 ,,1481 ,,1483 ,,1500 ,,1503 ,,1504 ,,1506 ,,1507 ,,1516 ,,1391 ,,1464 ,,1469 ,,1476 ,,1477 ,,1478 ,,1484 ,,1486 ,,1487 ,,1493 ,,1494 ,,1495 ,,1499 ,,1501 ,,1502 ,,1508 ,,1509 ,,1511 ,,1521 ,,1459 ,,1462 ,,1463 ,,1470 ,,1482 ,,1485 ,,1488 ,,1489 ,,1490 ,,1491 ,,1492 ,,1496 ,,1497 ,,1498 ,,1505 ,,1510 ,,1512 ,,1513 ,,1517 ,,1522 ,,1523 ,,1526 ,,1534 ,,1544 ,,1555 ,,1556 ,,1557 ,,1558 ,,1560 ,,1565 ,,1567 ,,1569 ,,1576 ,,1580 ,,1581 ,,1582 ,,1584 ,,1591 ,,1514 ,,1524 ,,1527 ,,1530 ,,1535 ,,1540 ,,1541 ,,1543 ,,1548 ,,1554 ,,1561 ,,1562 ,,1564 ,,1570 ,,1572 ,,1573 ,,1574 ,,1577 ,,1583 ,,1515 ,,1525 ,,1529 ,,1532 ,,1533 ,,1536 ,,1538 ,,1539 ,,1542 ,,1549 ,,1551 ,,1552 ,,1559 ,,1563 ,,1566 ,,1568 ,,1571 ,,1578 ,,1579 ,,1585 ,,1588 ,,1593 ,,1601 ,,1602 ,,1604 ,,1605 ,,1614 ,,1618 ,,1619 ,,1621 ,,1622 ,,1623 ,,1624 ,,1625 ,,1630 ,,1637 ,,1638 ,,1639 ,,1643 ,,1586 ,,1590 ,,1592 ,,1594 ,,1596 ,,1597 ,,1599 ,,1606 ,,1607 ,,1608 ,,1611 ,,1616 ,,1620 ,,1629 ,,1631 ,,1634 ,,1636 ,,1642 ,,1667 ,,1545 ,,1587 ,,1589 ,,1595 ,,1598 ,,1600 ,,1603 ,,1610 ,,1612 ,,1613 ,,1615 ,,1626 ,,1627 ,,1628 ,,1632 ,,1633 ,,1635 ,,1640 ,,1641 ,,1734 ,,1654 ,,1673 ,,1686 ,,1695 ,,1710 ,,1719 ,,1721 ,,1723 ,,1725 ,,1727 ,,1738 ,,1750 ,,1752 ,,1757 ,,1759 ,,1760 ,,1762 ,,1764 ,,1765 ,,1767 ,,1546 ,,1547 ,,1553 ,,1575 ,,1617 ,,1646 ,,1653 ,,1656 ,,1657 ,,1661 ,,1665 ,,1666 ,,1690 ,,1707 ,,1713 ,,1722 ,,1726 ,,1739 ,,1763 ,,1550 ,,1651 ,,1652 ,,1658 ,,1662 ,,1670 ,,1688 ,,1689 ,,1691 ,,1711 ,,1724 ,,1742 ,,1745 ,,1751 ,,1756 ,,1758 ,,1768 ,,1769 ,,1770 ,,1771 ,,1644 ,,1648 ,,1659 ,,1663 ,,1668 ,,1672 ,,1678 ,,1684 ,,1685 ,,1687 ,,1692 ,,1693 ,,1694 ,,1696 ,,1697 ,,1698 ,,1699 ,,1700 ,,1701 ,,1702 ,,1649 ,,1664 ,,1671 ,,1674 ,,1676 ,,1679 ,,1680 ,,1681 ,,1706 ,,1709 ,,1714 ,,1730 ,,1733 ,,1735 ,,1740 ,,1741 ,,1743 ,,1747 ,,1748 ,,1753 ,,1531 ,,1650 ,,1660 ,,1675 ,,1677 ,,1682 ,,1683 ,,1705 ,,1708 ,,1712 ,,1728 ,,1729 ,,1732 ,,1736 ,,1737 ,,1744 ,,1746 ,,1749 ,,1754 ,,1755 ,,1715 ,,1716 ,,1717 ,,1718 ,,1720 ,,1731 ,,1766 ,,1773 ,,1774 ,,1775 ,,1776 ,,1778 ,,1780 ,,1781 ,,1783 ,,1784 ,,1786 ,,1788 ,,1789 ,,1790 ,,1791 ,,1792 ,,1793 ,,1794 ,,1795 ,,1796 ,,1797 ,,1799 ,,1800 ,,1801 ,,1802 ,,1803 ,,1804 ,,1805 ,,1807 ,,1808 ,,1809 ,,1810 ,,1811 ,,1813 ,,1814 ,,1815 ,,1816 ,,1817 ,,1818 ,,1820 ,,1821 ,,1822 ,,1823 ,,1824 ,,1825 ,,1826 ,,1827 ,,1828 ,,1829 ,,1830 ,,1831 ,,1841 ,,1847 ,,1848 ,,1865 ,,1872 ,,1892 ,,1894 ,,1898 ,,1905 ,,1908 ,,1910 ,,1911 ,,1920 ,,1921 ,,1922 ,,1923 ,,1924 ,,1925 ,,1926 ,,1928 ,,1833 ,,1896 ,,1897 ,,1901 ,,1902 ,,1903 ,,1906 ,,1916 ,,1917 ,,1918 ,,1919 ,,1932 ,,1935 ,,1936 ,,1937 ,,1939 ,,1945 ,,1946 ,,1949 ,,1798 ,,1832 ,,1834 ,,1835 ,,1851 ,,1882 ,,1883 ,,1893 ,,1899 ,,1929 ,,1930 ,,1931 ,,1933 ,,1934 ,,1941 ,
